Score,Player_Name,Position,Team,Opposing_TeamFB,B2B,Salary,ImpPts,PtVal,MinutesProj,ProjPlusMinus,OppPlusMinus,Floor,AvgPts,Ceiling,Month_PPG,Season_PPG,Usage,UsageProj,PaceD,PER,Trend,MyTrends,Month_Salary_Change,Season_Salary_Change,Total,Pts,OppPts,Spread,Vegas,Run_Change,Season_Plus_Minus,Plus_Minus,Days_Between_games,OfficialPlusMinus,Refs,InjuryStatus,OppPlusMinusPct,Site_Salary,CeilingPct,Consistency,Month_Count,Season_Count,Confirmed,FloorPct,Pro_Pct,PtPerDPct,ProjPlusMinusPct,Upside,FantasyResultId,SpreadPct,ProjPct,Season_PPG_Percentile,Salary_Movement,MyTrends|custom,ActualPoints,IsLocked,Month_X2,Month_X1,Month_X0,Season_X2,Season_X1,Season_X0,SourceId,PlayerId,EventTeamId,PositionId,EventId
47.45, Andre Roberson,SG,OKC,LAL,  ,3600,12.68,3.9,22.7,1.2,0.6,2.9,13.9,24.9,11.8,10.6,9.6,9.45,-0.1,8.93,1,0,0,100,208.5,112.8,96.8,-16.0,98,0.0,-1.9,29,2,0.1,"Derrick Collins, Tre Maddox, Zach Zarba",,65,56,37,91,14,72,,28,6,52,54,28,981999,82,30,23,63,0,,False,28,57,14,20,52,26,3,12446,30008702,201,3000870
45.27, Monta Ellis,SG,IND,@MEM,2A,6000,23.15,3.7,34.0,-1.1,-0.9,7.5,22.1,36.7,23.3,28.2,20.5,20.47,-2.9,12.71,5,1,-700,-800,201.5,100.3,101.3,2.0,62,-0.5,1.0,60,1,-0.2,"Mike Callahan, Rodney Mott, Scott Twardoski",,20,51,71,51,13,83,,59,67,43,33,58,982091,63,63,84,92,1,,False,23,38,38,30,37,32,3,12031,30009101,201,3000910
43.95, Robin Lopez,C,NY,CHI,2H,3700,13.12,3.5,20.0,-0.3,1.6,0.2,12.8,25.4,15.4,18.3,15.9,12.06,2.5,12.45,5,0,-700,-800,194.5,96.8,97.8,1.0,40,0.8,0.7,56,1,0.0,"Ken Mauer, Michael Smith",,90,84,38,82,15,65,,12,67,35,40,35,982052,60,26,55,92,0,,False,26,46,26,23,47,29,3,12198,30008902,201,3000890
42.8, Jose Calderon,PG,NY,CHI,2H,4100,14.86,3.6,28.5,0.0,0.3,5.4,14.9,24.4,19.1,18.2,13.1,11.73,2.5,12.58,2,0,-300,-800,194.5,96.8,97.8,1.0,40,0.8,0.6,55,1,0.0,"Ken Mauer, Michael Smith",,56,74,36,57,15,53,,40,22,38,43,58,982048,60,34,54,80,0,,False,40,33,26,30,39,30,3,12038,30008902,201,3000890
41.89, Tony Snell,SG,CHI,@NY,2A,3500,12.25,3.5,22.1,0.1,1.1,3.1,12.3,21.5,10.6,12.8,12.7,14.29,-2.5,5.63,2,0,0,-400,194.5,97.8,96.8,-1.0,46,-1.2,0.3,49,1,0.0,"Ken Mauer, Michael Smith",,81,74,28,62,13,79,,29,22,35,44,78,982042,40,24,33,63,0,,False,15,53,30,36,40,22,3,12481,30008901,201,3000890
40.71, Jeremy Lamb,SG,CHR,@WAS,  ,4500,16.61,3.5,19.3,-0.7,-0.3,4.9,15.9,26.9,20.3,14.3,21.0,22.68,2.6,18.43,3,1,-100,600,205.5,102.5,103.5,-1.0,74,-1.0,-0.3,43,2,-0.2,"Bill Kennedy, Dan Crawford, J.T. Orr",,37,79,43,54,13,44,,37,39,35,37,47,982011,60,38,39,69,1,,False,23,61,15,27,38,34,3,12380,30008801,201,3000880
40.47, Doug McDermott,SF,CHI,@NY,2A,3600,12.68,3.6,23.6,0.3,-0.5,3.0,13.0,23.0,12.5,11.1,16.2,17.58,-2.5,11.17,2,0,-100,-600,194.5,97.8,96.8,-1.0,46,-1.2,-1.3,33,1,0.0,"Ken Mauer, Michael Smith",,30,79,33,39,12,35,,28,22,38,45,61,982043,40,27,25,69,0,,False,50,25,25,31,34,34,3,12541,30008901,201,3000890
38.07, Roy Hibbert,C,LAL,@OKC,  ,4800,17.92,3.4,26.2,-1.4,-0.5,3.6,16.5,29.4,19.5,22.1,13.1,11.41,0.1,14.23,4,0,-600,-400,208.5,96.8,112.8,16.0,40,-0.5,1.6,70,2,0.1,"Derrick Collins, Tre Maddox, Zach Zarba",,30,74,50,57,15,79,,31,54,31,31,47,981981,18,41,69,90,0,,False,20,46,33,27,39,32,3,12200,30008701,201,3000870
37.16, Kyle O'Quinn,C,NY,CHI,2H,3900,13.99,3.4,14.3,-0.8,1.6,2.3,13.2,24.1,13.4,12.7,18.6,18.14,2.5,19.79,4,0,100,-600,194.5,96.8,97.8,1.0,40,0.8,-1.4,32,1,0.0,"Ken Mauer, Michael Smith",,90,26,35,51,11,59,,25,54,31,36,51,982056,60,28,33,32,0,,False,45,9,45,28,37,33,3,12413,30008902,201,3000890
36.26, Kris Humphries,PF,WAS,CHR,  ,3600,12.68,3.2,15.9,-1.1,1.0,1.5,11.6,21.7,10.1,16.5,15.6,16.03,-2.6,10.97,3,0,-400,-800,205.5,103.5,102.5,1.0,78,1.0,0.7,55,3,-0.2,"Bill Kennedy, Dan Crawford, J.T. Orr",,78,79,28,27,10,60,,20,39,26,33,83,982032,40,22,47,84,0,,False,40,20,40,38,30,31,3,12659,30008802,201,3000880
33.72, Aaron Brooks,PG,CHI,@NY,2A,3900,13.99,3.1,15.3,-1.9,2.0,1.7,12.1,22.5,11.7,16.6,24.5,24.03,-2.5,15.96,4,0,,-300,194.5,97.8,96.8,-1.0,46,-1.2,0.1,48,1,0.0,"Ken Mauer, Michael Smith",,94,47,32,69,6,82,,22,54,24,27,37,982036,40,24,48,50,0,,False,16,50,33,24,42,32,3,12172,30008901,201,3000890
32.88, Terrence Jones,PF,HOU,LAC,  ,5000,18.79,3.0,16.2,-3.6,1.7,3.3,15.2,27.1,17.0,21.7,18.2,18.83,-1.8,14.6,5,0,-700,-1000,212.0,107.5,106.0,1.0,91,0.7,-0.1,46,2,-0.3,"Josh Tiven, Matt Boland, Monty McCutchen",,91,47,44,18,15,65,,30,67,22,17,69,982084,36,35,68,92,0,,False,20,20,60,33,26,40,3,12386,30009002,201,3000900
31.54, PJ Hairston,SF,CHR,@WAS,  ,3500,12.25,3.2,20.1,-1.0,0.1,1.9,11.3,20.7,9.9,9.9,13.2,15.56,2.6,6.51,0,1,,0,205.5,102.5,103.5,-1.0,74,-1.0,-2.5,25,2,-0.2,"Bill Kennedy, Dan Crawford, J.T. Orr",,50,61,26,75,12,50,,23,0,26,34,33,982015,60,21,20,50,1,,False,25,50,25,22,44,34,3,12515,30008801,201,3000880
30.57, Mario Chalmers,PG,MEM,IND,2H,4300,15.74,3.1,18.6,-2.4,0.7,2.5,13.3,24.1,17.4,18.2,18.2,18.92,2.9,17.66,2,0,-100,300,201.5,101.3,100.3,-2.0,67,-0.5,0.8,58,1,-0.2,"Mike Callahan, Rodney Mott, Scott Twardoski",,69,51,35,72,16,78,,26,22,24,23,37,982111,37,28,54,69,0,,False,25,50,25,24,43,32,3,12214,30009102,201,3000910
30.49, Enes Kanter,C,OKC,LAL,  ,4800,17.92,2.8,15.9,-4.5,2.5,2.2,13.4,24.6,17.9,26.0,20.9,19.63,-0.1,22.46,7,1,-1500,-2200,208.5,112.8,96.8,-16.0,98,0.0,2.2,77,2,0.1,"Derrick Collins, Tre Maddox, Zach Zarba",,97,51,37,54,14,73,,24,86,18,13,61,981996,82,28,79,99,1,,False,14,50,35,31,38,30,3,12321,30008702,201,3000870
29.66, Corey Brewer,SF,HOU,LAC,  ,4000,14.43,2.7,16.0,-3.5,1.1,1.6,10.9,20.2,16.1,18.3,18.1,19.5,-1.8,9.82,4,0,300,-100,212.0,107.5,106.0,1.0,91,0.7,1.9,74,2,-0.3,"Josh Tiven, Matt Boland, Monty McCutchen",,81,84,25,57,14,96,,21,54,17,17,64,982078,36,19,55,21,0,,False,42,35,21,32,39,28,3,12161,30009002,201,3000900
29.42, Taj Gibson,PF,CHI,@NY,2A,4500,16.61,3.1,19.8,-2.5,-0.1,0.5,14.1,27.7,18.7,19.5,14.8,14.18,-2.5,14.81,1,0,100,-400,194.5,97.8,96.8,-1.0,46,-1.2,0.9,58,1,0.0,"Ken Mauer, Michael Smith",,43,61,45,89,13,79,,14,6,24,23,30,982038,40,31,60,32,0,,False,30,46,23,21,50,27,3,12247,30008901,201,3000890
29.42, Luc Mbah a Moute,SF,LAC,@HOU,2A,3500,12.25,2.9,16.2,-2.3,1.8,0.5,10.0,19.5,7.1,15.8,9.3,16.45,1.8,7.51,3,0,0,-700,212.0,106.0,107.5,-1.0,87,0.2,-0.4,42,1,-0.3,"Josh Tiven, Matt Boland, Monty McCutchen",,92,51,24,65,15,62,,14,39,20,24,41,982066,64,16,45,63,0,,False,13,26,60,25,41,32,3,12217,30009001,201,3000900
29.4, Ian Mahinmi,C,IND,@MEM,2A,5300,20.1,3.2,23.3,-3.3,-0.9,2.9,16.8,30.7,22.9,16.8,14.0,13.45,-2.9,16.79,3,0,500,500,201.5,100.3,101.3,2.0,62,-0.5,1.9,75,1,-0.2,"Mike Callahan, Rodney Mott, Scott Twardoski",,20,47,53,57,13,64,,28,39,26,18,86,982089,63,42,48,14,0,,False,38,38,23,40,39,20,3,12025,30009101,201,3000910
29.14, Wesley Johnson,SF,LAC,@HOU,2A,3700,13.12,2.9,17.0,-2.5,1.8,0.8,10.6,20.4,11.3,16.5,13.1,14.85,1.8,12.88,3,0,100,-1400,212.0,106.0,107.5,-1.0,87,0.2,1.2,64,1,-0.3,"Josh Tiven, Matt Boland, Monty McCutchen",,92,47,25,54,16,76,,16,39,20,23,61,982068,64,18,47,32,0,,False,25,37,37,31,38,30,3,12276,30009001,201,3000900
27.94, Donatas Motiejunas,PF,HOU,LAC,  ,4600,17.05,2.9,16.5,-3.9,1.7,1.9,13.2,24.5,9.0,22.0,,19.71,-1.8,,5,0,-1800,-1800,212.0,107.5,106.0,1.0,91,0.7,1.3,66,2,-0.3,"Josh Tiven, Matt Boland, Monty McCutchen",,91,22,36,51,7,53,,23,67,20,15,69,982083,36,28,69,99,0,,False,14,0,85,33,37,28,3,12338,30009002,201,3000900
27.5, Derrick Williams,PF,NY,CHI,2H,3500,12.25,2.9,12.6,-2.2,0.4,0.7,10.1,19.5,11.2,13.5,23.3,23.63,2.5,17.71,3,0,0,-1000,194.5,96.8,97.8,1.0,40,0.8,0.2,49,1,0.0,"Ken Mauer, Michael Smith",,59,51,24,47,14,79,,15,39,20,25,75,982055,60,16,36,63,0,,False,28,50,21,35,36,27,3,12320,30008902,201,3000890
25.75, Nikola Mirotic,SF,CHI,@NY,2A,5300,20.1,3.0,18.1,-4.1,-0.5,5.5,16.0,26.5,21.4,19.5,21.1,22.22,-2.5,14.89,1,0,-100,-200,194.5,97.8,96.8,-1.0,46,-1.2,-0.1,46,1,0.0,"Ken Mauer, Michael Smith",,30,47,41,24,13,88,,40,6,22,14,53,982039,40,39,60,69,0,,False,23,46,30,29,29,40,3,12340,30008901,201,3000890
24.7, Austin Rivers,PG,LAC,@HOU,2A,3500,12.25,2.6,15.2,-3.1,0.2,1.0,9.2,17.4,11.0,12.9,16.0,17.86,1.8,8.4,2,0,-300,-500,212.0,106.0,107.5,-1.0,87,0.2,-0.1,46,1,-0.3,"Josh Tiven, Matt Boland, Monty McCutchen",,53,74,21,72,16,91,,17,22,15,19,58,982071,64,13,33,80,0,,False,25,62,12,30,43,25,3,12378,30009001,201,3000900
23.51, Nick Collison,PF,OKC,LAL,  ,3500,12.25,2.7,15.0,-3.0,0.6,1.2,9.3,17.4,7.8,10.7,11.2,10.05,-0.1,7.39,0,0,0,0,208.5,112.8,96.8,-16.0,98,0.0,-1.8,29,2,0.1,"Derrick Collins, Tre Maddox, Zach Zarba",,65,47,21,75,13,63,,19,0,17,20,35,982002,82,14,23,63,0,,False,15,38,46,23,44,31,3,12630,30008702,201,3000870
22.88, Jason Terry,PG,HOU,LAC,  ,3500,12.25,2.6,16.8,-3.2,-0.6,1.6,9.1,16.6,13.3,12.9,14.5,12.91,-1.8,10.46,3,0,0,0,212.0,107.5,106.0,1.0,91,0.7,0.7,55,2,-0.3,"Josh Tiven, Matt Boland, Monty McCutchen",,27,65,19,77,10,86,,21,39,15,19,84,982077,36,13,33,63,0,,False,40,60,0,39,45,15,3,12129,30009002,201,3000900
22.47, Josh Smith,PF,LAC,@HOU,2A,4100,14.86,2.5,12.2,-4.7,0.6,1.2,10.2,19.2,16.6,22.5,21.5,19.43,1.8,14.53,3,0,200,-900,212.0,106.0,107.5,-1.0,87,0.2,0.8,56,1,-0.3,"Josh Tiven, Matt Boland, Monty McCutchen",,65,51,23,27,16,96,,19,39,14,12,72,982074,64,17,70,26,0,,False,62,12,25,34,30,35,3,12661,30009001,201,3000900
21.78, D.J. Augustin,PG,OKC,LAL,  ,3500,12.25,2.1,12.6,-4.8,2.1,0.4,7.5,14.6,6.7,16.3,15.0,15.13,-0.1,9.9,3,0,0,-300,208.5,112.8,96.8,-16.0,98,0.0,-1.3,34,2,0.1,"Derrick Collins, Tre Maddox, Zach Zarba",,95,51,17,37,13,78,,13,39,9,12,30,981993,82,9,47,63,0,,False,15,30,53,21,33,44,3,12192,30008702,201,3000870
21.41, Lance Stephenson,SG,LAC,@HOU,2A,3500,12.25,2.1,11.6,-4.8,1.4,0.5,7.5,14.5,9.9,13.0,14.0,16.82,1.8,8.89,2,0,-100,0,212.0,106.0,107.5,-1.0,87,0.2,-2.1,28,1,-0.3,"Josh Tiven, Matt Boland, Monty McCutchen",,87,61,17,51,15,61,,14,22,9,12,37,982070,64,9,34,69,0,,False,33,20,46,24,37,37,3,12304,30009001,201,3000900
19.72, Anthony Morrow,SG,OKC,LAL,  ,3500,12.25,2.3,14.5,-4.1,0.6,0.2,8.2,16.2,10.5,14.0,14.1,13.79,-0.1,10.27,1,0,0,-800,208.5,112.8,96.8,-16.0,98,0.0,0.5,52,2,0.1,"Derrick Collins, Tre Maddox, Zach Zarba",Questionable,65,51,19,51,12,74,,12,6,11,14,81,981995,82,10,38,63,0,,False,25,50,25,37,37,24,3,12222,30008702,201,3000870
18.98, Chase Budinger,SF,IND,@MEM,2A,3500,12.25,2.6,14.8,-3.1,-1.5,0.4,9.2,18.0,9.4,13.7,14.5,14.25,-2.9,10.34,1,0,-200,-1100,201.5,100.3,101.3,2.0,62,-0.5,-0.2,43,1,-0.2,"Mike Callahan, Rodney Mott, Scott Twardoski",,9,51,22,54,13,68,,13,6,15,19,58,982098,63,13,37,75,0,,False,15,53,30,30,38,30,3,12259,30009101,201,3000910
18.08, Paul Pierce,SF,LAC,@HOU,2A,3500,12.25,2.0,11.3,-5.2,1.8,,7.1,,5.3,16.3,13.7,13.49,1.8,5.87,3,0,,-900,212.0,106.0,107.5,-1.0,87,0.2,0.1,47,1,-0.3,"Josh Tiven, Matt Boland, Monty McCutchen",,92,56,0,62,14,84,,0,39,8,10,41,982063,64,8,47,50,0,,False,0,50,50,25,40,34,3,12121,30009001,201,3000900
17.45, Kirk Hinrich,SG,CHI,@NY,2A,3500,12.25,1.9,13.4,-5.8,1.1,0.4,6.5,12.6,9.1,9.7,14.1,13.32,-2.5,10.48,2,0,-200,-300,194.5,97.8,96.8,-1.0,46,-1.2,-2.2,26,1,0.0,"Ken Mauer, Michael Smith",,81,56,5,89,10,63,,13,22,8,8,28,982047,40,7,19,75,0,,False,10,60,30,20,50,28,3,12629,30008901,201,3000890
16.62, JaMychal Green,PF,MEM,IND,2H,3500,12.25,2.0,9.3,-5.3,0.5,0.2,7.0,13.8,11.8,10.1,17.3,16.74,2.9,13.05,1,0,-200,0,201.5,101.3,100.3,-2.0,67,-0.5,-2.0,28,1,-0.2,"Mike Callahan, Rodney Mott, Scott Twardoski",,62,61,6,69,16,49,,12,6,8,10,44,982112,37,8,21,75,0,,False,37,50,12,26,42,30,3,12436,30009102,201,3000910
15.83, Sasha Vujacic,SG,NY,CHI,2H,3500,12.25,2.2,11.4,-4.7,0.8,,7.6,,5.6,9.0,16.4,18.18,2.5,5.58,1,0,0,0,194.5,96.8,97.8,1.0,40,0.8,-3.5,20,1,0.0,"Ken Mauer, Michael Smith",,72,47,0,29,9,19,,0,6,10,12,30,982061,60,9,17,63,0,,False,11,11,77,21,31,47,3,12667,30008902,201,3000890
15.59, Marcus Thornton,SG,HOU,LAC,  ,3900,13.99,1.2,6.2,-9.3,0.9,-0.1,4.7,9.5,15.1,14.8,21.8,22.66,-1.8,17.46,3,0,-400,200,212.0,107.5,106.0,1.0,91,0.7,1.1,61,2,-0.3,"Josh Tiven, Matt Boland, Monty McCutchen",,75,79,2,18,14,52,,9,39,3,2,78,982082,36,4,41,84,0,,False,28,28,42,36,26,36,3,12258,30009002,201,3000900
11.82, Kevin Seraphin,PF,NY,CHI,2H,3500,12.25,1.4,6.8,-7.3,0.4,-0.8,5.0,10.8,11.3,12.2,22.5,18.67,2.5,11.74,1,0,-300,-200,194.5,96.8,97.8,1.0,40,0.8,-0.4,42,1,0.0,"Ken Mauer, Michael Smith",,59,51,3,57,13,81,,3,6,4,5,75,982053,60,4,30,80,0,,False,23,46,30,35,39,24,3,12289,30008902,201,3000890
9.42, Kelly Oubre,SF,WAS,CHR,  ,3600,12.68,1.4,7.8,-7.6,-0.7,-0.1,5.1,10.3,10.0,10.0,,17.8,-2.6,,1,0,,100,205.5,103.5,102.5,1.0,78,1.0,-2.3,26,3,-0.2,"Bill Kennedy, Dan Crawford, J.T. Orr",,25,47,2,89,6,10,,9,6,4,5,28,982020,40,4,20,50,0,,False,33,33,33,20,50,30,3,12066,30008802,201,3000880
